ds,ndc,drug_name,category,y,source,population,weight,yhat
2025-06-16,57237023101,Oseltamivir 75mg,seasonal,8.0,synthetic,5000,0.5,23.9
2025-06-23,57237023101,Oseltamivir 75mg,seasonal,8.0,synthetic,5000,0.5,23.5
2025-06-30,57237023101,Oseltamivir 75mg,seasonal,21.0,synthetic,5000,0.5,23.7
2025-01-06,57237024101,Cetirizine 10mg,seasonal,38.0,synthetic,5000,0.5,53.1
2025-01-13,57237024101,Cetirizine 10mg,seasonal,53.0,synthetic,5000,0.5,13.2
2025-01-20,57237024101,Cetirizine 10mg,seasonal,35.0,synthetic,5000,0.5,46.6
2025-01-27,57237024101,Cetirizine 10mg,seasonal,34.0,synthetic,5000,0.5,41.6
2025-02-03,57237024101,Cetirizine 10mg,seasonal,51.0,synthetic,5000,0.5,22.3
2025-02-10,57237024101,Cetirizine 10mg,seasonal,49.0,synthetic,5000,0.5,40.8
2025-02-17,57237024101,Cetirizine 10mg,seasonal,48.0,synthetic,5000,0.5,36.3
2025-02-24,57237024101,Cetirizine 10mg,seasonal,40.0,synthetic,5000,0.5,30.3
2025-03-03,57237024101,Cetirizine 10mg,seasonal,52.0,synthetic,5000,0.5,40.6
2025-03-10,57237024101,Cetirizine 10mg,seasonal,58.0,synthetic,5000,0.5,32.1
2025-03-17,57237024101,Cetirizine 10mg,seasonal,47.0,synthetic,5000,0.5,33.1
2025-03-24,57237024101,Cetirizine 10mg,seasonal,59.0,synthetic,5000,0.5,34.1
2025-03-31,57237024101,Cetirizine 10mg,seasonal,98.0,synthetic,5000,0.5,29.3
2025-04-07,57237024101,Cetirizine 10mg,seasonal,79.0,synthetic,5000,0.5,31.6
2025-04-14,57237024101,Cetirizine 10mg,seasonal,97.0,synthetic,5000,0.5,30.5
2025-04-21,57237024101,Cetirizine 10mg,seasonal,94.0,synthetic,5000,0.5,34.1
2025-04-28,57237024101,Cetirizine 10mg,seasonal,107.0,synthetic,5000,0.5,30.5
2025-05-05,57237024101,Cetirizine 10mg,seasonal,100.0,synthetic,5000,0.5,34.2
2025-05-12,57237024101,Cetirizine 10mg,seasonal,100.0,synthetic,5000,0.5,29.7
2025-05-19,57237024101,Cetirizine 10mg,seasonal,95.0,synthetic,5000,0.5,29.9
2025-05-26,57237024101,Cetirizine 10mg,seasonal,95.0,synthetic,5000,0.5,30.6
2025-06-02,57237024101,Cetirizine 10mg,seasonal,78.0,synthetic,5000,0.5,28.8
2025-06-09,57237024101,Cetirizine 10mg,seasonal,100.0,synthetic,5000,0.5,29.7
2025-06-16,57237024101,Cetirizine 10mg,seasonal,101.0,synthetic,5000,0.5,27.1
2025-06-23,57237024101,Cetirizine 10mg,seasonal,90.0,synthetic,5000,0.5,25.4
2025-06-30,57237024101,Cetirizine 10mg,seasonal,85.0,synthetic,5000,0.5,27.6
2025-01-06,57237024201,Loratadine 10mg,seasonal,36.0,synthetic,5000,0.5,44.4
2025-01-13,57237024201,Loratadine 10mg,seasonal,35.0,synthetic,5000,0.5,75.1
2025-01-20,57237024201,Loratadine 10mg,seasonal,44.0,synthetic,5000,0.5,34.8
2025-01-27,57237024201,Loratadine 10mg,seasonal,46.0,synthetic,5000,0.5,53.7
2025-02-03,57237024201,Loratadine 10mg,seasonal,28.0,synthetic,5000,0.5,55.5
2025-02-10,57237024201,Loratadine 10mg,seasonal,39.0,synthetic,5000,0.5,38.6
2025-02-17,57237024201,Loratadine 10mg,seasonal,49.0,synthetic,5000,0.5,57.1
2025-02-24,57237024201,Loratadine 10mg,seasonal,41.0,synthetic,5000,0.5,43.2
2025-03-03,57237024201,Loratadine 10mg,seasonal,49.0,synthetic,5000,0.5,46.0
2025-03-10,57237024201,Loratadine 10mg,seasonal,46.0,synthetic,5000,0.5,51.8
2025-03-17,57237024201,Loratadine 10mg,seasonal,59.0,synthetic,5000,0.5,44.9
2025-03-24,57237024201,Loratadine 10mg,seasonal,39.0,synthetic,5000,0.5,41.6
2025-03-31,57237024201,Loratadine 10mg,seasonal,78.0,synthetic,5000,0.5,45.8
2025-04-07,57237024201,Loratadine 10mg,seasonal,72.0,synthetic,5000,0.5,45.6
2025-04-14,57237024201,Loratadine 10mg,seasonal,83.0,synthetic,5000,0.5,46.3
2025-04-21,57237024201,Loratadine 10mg,seasonal,79.0,synthetic,5000,0.5,47.2
2025-04-28,57237024201,Loratadine 10mg,seasonal,93.0,synthetic,5000,0.5,44.5
2025-05-05,57237024201,Loratadine 10mg,seasonal,101.0,synthetic,5000,0.5,47.2
2025-05-12,57237024201,Loratadine 10mg,seasonal,87.0,synthetic,5000,0.5,46.9
2025-05-19,57237024201,Loratadine 10mg,seasonal,84.0,synthetic,5000,0.5,46.4
2025-05-26,57237024201,Loratadine 10mg,seasonal,89.0,synthetic,5000,0.5,46.7
2025-06-02,57237024201,Loratadine 10mg,seasonal,74.0,synthetic,5000,0.5,47.0
2025-06-09,57237024201,Loratadine 10mg,seasonal,75.0,synthetic,5000,0.5,45.8
2025-06-16,57237024201,Loratadine 10mg,seasonal,67.0,synthetic,5000,0.5,47.6
2025-06-23,57237024201,Loratadine 10mg,seasonal,59.0,synthetic,5000,0.5,45.6
2025-06-30,57237024201,Loratadine 10mg,seasonal,60.0,synthetic,5000,0.5,43.7
2025-01-06,57237024301,Fexofenadine 180mg,seasonal,22.0,synthetic,5000,0.5,39.5
2025-01-13,57237024301,Fexofenadine 180mg,seasonal,30.0,synthetic,5000,0.5,48.2
2025-01-20,57237024301,Fexofenadine 180mg,seasonal,28.0,synthetic,5000,0.5,35.4
2025-01-27,57237024301,Fexofenadine 180mg,seasonal,24.0,synthetic,5000,0.5,40.0
2025-02-03,57237024301,Fexofenadine 180mg,seasonal,27.0,synthetic,5000,0.5,31.2
2025-02-10,57237024301,Fexofenadine 180mg,seasonal,34.0,synthetic,5000,0.5,40.5
2025-02-17,57237024301,Fexofenadine 180mg,seasonal,38.0,synthetic,5000,0.5,38.4
2025-02-24,57237024301,Fexofenadine 180mg,seasonal,32.0,synthetic,5000,0.5,30.6
2025-03-03,57237024301,Fexofenadine 180mg,seasonal,42.0,synthetic,5000,0.5,40.3
2025-03-10,57237024301,Fexofenadine 180mg,seasonal,33.0,synthetic,5000,0.5,30.9
2025-03-17,57237024301,Fexofenadine 180mg,seasonal,43.0,synthetic,5000,0.5,36.8
2025-03-24,57237024301,Fexofenadine 180mg,seasonal,36.0,synthetic,5000,0.5,29.9
2025-03-31,57237024301,Fexofenadine 180mg,seasonal,53.0,synthetic,5000,0.5,29.7
2025-04-07,57237024301,Fexofenadine 180mg,seasonal,73.0,synthetic,5000,0.5,31.4
2025-04-14,57237024301,Fexofenadine 180mg,seasonal,64.0,synthetic,5000,0.5,28.6
2025-04-21,57237024301,Fexofenadine 180mg,seasonal,44.0,synthetic,5000,0.5,30.2
2025-04-28,57237024301,Fexofenadine 180mg,seasonal,67.0,synthetic,5000,0.5,30.5
2025-05-05,57237024301,Fexofenadine 180mg,seasonal,71.0,synthetic,5000,0.5,30.1
2025-05-12,57237024301,Fexofenadine 180mg,seasonal,78.0,synthetic,5000,0.5,26.5
2025-05-19,57237024301,Fexofenadine 180mg,seasonal,59.0,synthetic,5000,0.5,26.0
2025-05-26,57237024301,Fexofenadine 180mg,seasonal,64.0,synthetic,5000,0.5,28.0
2025-06-02,57237024301,Fexofenadine 180mg,seasonal,65.0,synthetic,5000,0.5,25.9
2025-06-09,57237024301,Fexofenadine 180mg,seasonal,49.0,synthetic,5000,0.5,26.3
2025-06-16,57237024301,Fexofenadine 180mg,seasonal,67.0,synthetic,5000,0.5,25.9
2025-06-23,57237024301,Fexofenadine 180mg,seasonal,58.0,synthetic,5000,0.5,25.4
2025-06-30,57237024301,Fexofenadine 180mg,seasonal,64.0,synthetic,5000,0.5,24.2
2025-01-06,57237025101,Fluticasone Nasal 50mcg,seasonal,18.0,synthetic,5000,0.5,27.5
2025-01-13,57237025101,Fluticasone Nasal 50mcg,seasonal,43.0,synthetic,5000,0.5,9.9
2025-01-20,57237025101,Fluticasone Nasal 50mcg,seasonal,25.0,synthetic,5000,0.5,24.8
2025-01-27,57237025101,Fluticasone Nasal 50mcg,seasonal,32.0,synthetic,5000,0.5,23.2
2025-02-03,57237025101,Fluticasone Nasal 50mcg,seasonal,26.0,synthetic,5000,0.5,21.0
2025-02-10,57237025101,Fluticasone Nasal 50mcg,seasonal,26.0,synthetic,5000,0.5,22.5
2025-02-17,57237025101,Fluticasone Nasal 50mcg,seasonal,31.0,synthetic,5000,0.5,21.3
2025-02-24,57237025101,Fluticasone Nasal 50mcg,seasonal,36.0,synthetic,5000,0.5,20.8
2025-03-03,57237025101,Fluticasone Nasal 50mcg,seasonal,30.0,synthetic,5000,0.5,21.4
2025-03-10,57237025101,Fluticasone Nasal 50mcg,seasonal,30.0,synthetic,5000,0.5,19.8
2025-03-17,57237025101,Fluticasone Nasal 50mcg,seasonal,32.0,synthetic,5000,0.5,20.1
2025-03-24,57237025101,Fluticasone Nasal 50mcg,seasonal,24.0,synthetic,5000,0.5,20.7
2025-03-31,57237025101,Fluticasone Nasal 50mcg,seasonal,42.0,synthetic,5000,0.5,21.2
2025-04-07,57237025101,Fluticasone Nasal 50mcg,seasonal,52.0,synthetic,5000,0.5,20.6
2025-04-14,57237025101,Fluticasone Nasal 50mcg,seasonal,61.0,synthetic,5000,0.5,19.9
2025-04-21,57237025101,Fluticasone Nasal 50mcg,seasonal,47.0,synthetic,5000,0.5,21.4
2025-04-28,57237025101,Fluticasone Nasal 50mcg,seasonal,42.0,synthetic,5000,0.5,20.4
2025-05-05,57237025101,Fluticasone Nasal 50mcg,seasonal,56.0,synthetic,5000,0.5,20.0
2025-05-12,57237025101,Fluticasone Nasal 50mcg,seasonal,64.0,synthetic,5000,0.5,20.3
2025-05-19,57237025101,Fluticasone Nasal 50mcg,seasonal,45.0,synthetic,5000,0.5,19.8
2025-05-26,57237025101,Fluticasone Nasal 50mcg,seasonal,49.0,synthetic,5000,0.5,19.7
2025-06-02,57237025101,Fluticasone Nasal 50mcg,seasonal,49.0,synthetic,5000,0.5,19.9
2025-06-09,57237025101,Fluticasone Nasal 50mcg,seasonal,50.0,synthetic,5000,0.5,18.8
2025-06-16,57237025101,Fluticasone Nasal 50mcg,seasonal,46.0,synthetic,5000,0.5,18.8
2025-06-23,57237025101,Fluticasone Nasal 50mcg,seasonal,49.0,synthetic,5000,0.5,18.7
2025-06-30,57237025101,Fluticasone Nasal 50mcg,seasonal,39.0,synthetic,5000,0.5,18.3
2025-01-06,57237026101,Prednisone 20mg,seasonal,54.0,synthetic,5000,0.5,39.5
2025-01-13,57237026101,Prednisone 20mg,seasonal,56.0,synthetic,5000,0.5,41.5
2025-01-20,57237026101,Prednisone 20mg,seasonal,37.0,synthetic,5000,0.5,32.3
2025-01-27,57237026101,Prednisone 20mg,seasonal,34.0,synthetic,5000,0.5,27.2
2025-02-03,57237026101,Prednisone 20mg,seasonal,33.0,synthetic,5000,0.5,33.0
2025-02-10,57237026101,Prednisone 20mg,seasonal,39.0,synthetic,5000,0.5,33.5
2025-02-17,57237026101,Prednisone 20mg,seasonal,48.0,synthetic,5000,0.5,35.3
2025-02-24,57237026101,Prednisone 20mg,seasonal,41.0,synthetic,5000,0.5,30.4
2025-03-03,57237026101,Prednisone 20mg,seasonal,25.0,synthetic,5000,0.5,32.7
2025-03-10,57237026101,Prednisone 20mg,seasonal,30.0,synthetic,5000,0.5,30.7
2025-03-17,57237026101,Prednisone 20mg,seasonal,36.0,synthetic,5000,0.5,32.1
2025-03-24,57237026101,Prednisone 20mg,seasonal,36.0,synthetic,5000,0.5,30.8
2025-03-31,57237026101,Prednisone 20mg,seasonal,28.0,synthetic,5000,0.5,31.1
2025-04-07,57237026101,Prednisone 20mg,seasonal,21.0,synthetic,5000,0.5,32.9
2025-04-14,57237026101,Prednisone 20mg,seasonal,32.0,synthetic,5000,0.5,29.5
2025-04-21,57237026101,Prednisone 20mg,seasonal,14.0,synthetic,5000,0.5,31.1
2025-04-28,57237026101,Prednisone 20mg,seasonal,26.0,synthetic,5000,0.5,28.3
2025-05-05,57237026101,Prednisone 20mg,seasonal,19.0,synthetic,5000,0.5,29.6
2025-05-12,57237026101,Prednisone 20mg,seasonal,26.0,synthetic,5000,0.5,26.1
2025-05-19,57237026101,Prednisone 20mg,seasonal,23.0,synthetic,5000,0.5,25.7
2025-05-26,57237026101,Prednisone 20mg,seasonal,25.0,synthetic,5000,0.5,28.1
2025-06-02,57237026101,Prednisone 20mg,seasonal,28.0,synthetic,5000,0.5,25.0
2025-06-09,57237026101,Prednisone 20mg,seasonal,30.0,synthetic,5000,0.5,24.8
2025-06-16,57237026101,Prednisone 20mg,seasonal,23.0,synthetic,5000,0.5,26.3
2025-06-23,57237026101,Prednisone 20mg,seasonal,22.0,synthetic,5000,0.5,24.7
2025-06-30,57237026101,Prednisone 20mg,seasonal,10.0,synthetic,5000,0.5,25.5
2025-01-06,57237027101,Doxycycline 100mg,seasonal,18.0,synthetic,5000,0.5,25.5
2025-01-13,57237027101,Doxycycline 100mg,seasonal,33.0,synthetic,5000,0.5,24.7
2025-01-20,57237027101,Doxycycline 100mg,seasonal,23.0,synthetic,5000,0.5,35.8
2025-01-27,57237027101,Doxycycline 100mg,seasonal,35.0,synthetic,5000,0.5,24.8
2025-02-03,57237027101,Doxycycline 100mg,seasonal,27.0,synthetic,5000,0.5,34.8
2025-02-10,57237027101,Doxycycline 100mg,seasonal,34.0,synthetic,5000,0.5,28.1
2025-02-17,57237027101,Doxycycline 100mg,seasonal,29.0,synthetic,5000,0.5,25.8
2025-02-24,57237027101,Doxycycline 100mg,seasonal,28.0,synthetic,5000,0.5,27.8
2025-03-03,57237027101,Doxycycline 100mg,seasonal,35.0,synthetic,5000,0.5,29.3
2025-03-10,57237027101,Doxycycline 100mg,seasonal,19.0,synthetic,5000,0.5,28.7
2025-03-17,57237027101,Doxycycline 100mg,seasonal,26.0,synthetic,5000,0.5,26.8
2025-03-24,57237027101,Doxycycline 100mg,seasonal,21.0,synthetic,5000,0.5,25.9
2025-03-31,57237027101,Doxycycline 100mg,seasonal,19.0,synthetic,5000,0.5,27.3
2025-04-07,57237027101,Doxycycline 100mg,seasonal,32.0,synthetic,5000,0.5,26.2
2025-04-14,57237027101,Doxycycline 100mg,seasonal,21.0,synthetic,5000,0.5,25.3
2025-04-21,57237027101,Doxycycline 100mg,seasonal,17.0,synthetic,5000,0.5,26.2
2025-04-28,57237027101,Doxycycline 100mg,seasonal,10.0,synthetic,5000,0.5,25.6
2025-05-05,57237027101,Doxycycline 100mg,seasonal,25.0,synthetic,5000,0.5,25.9
2025-05-12,57237027101,Doxycycline 100mg,seasonal,26.0,synthetic,5000,0.5,25.3
2025-05-19,57237027101,Doxycycline 100mg,seasonal,12.0,synthetic,5000,0.5,25.9
2025-05-26,57237027101,Doxycycline 100mg,seasonal,20.0,synthetic,5000,0.5,25.6
2025-06-02,57237027101,Doxycycline 100mg,seasonal,21.0,synthetic,5000,0.5,25.6
2025-06-09,57237027101,Doxycycline 100mg,seasonal,13.0,synthetic,5000,0.5,24.8
2025-06-16,57237027101,Doxycycline 100mg,seasonal,20.0,synthetic,5000,0.5,24.7
2025-06-23,57237027101,Doxycycline 100mg,seasonal,14.0,synthetic,5000,0.5,24.5
2025-06-30,57237027101,Doxycycline 100mg,seasonal,20.0,synthetic,5000,0.5,24.5
2025-01-06,57237028101,Cephalexin 500mg,seasonal,48.0,synthetic,5000,0.5,35.9
2025-01-13,57237028101,Cephalexin 500mg,seasonal,43.0,synthetic,5000,0.5,17.8
2025-01-20,57237028101,Cephalexin 500mg,seasonal,44.0,synthetic,5000,0.5,32.3
2025-01-27,57237028101,Cephalexin 500mg,seasonal,34.0,synthetic,5000,0.5,33.7
2025-02-03,57237028101,Cephalexin 500mg,seasonal,39.0,synthetic,5000,0.5,28.9
2025-02-10,57237028101,Cephalexin 500mg,seasonal,41.0,synthetic,5000,0.5,32.2
2025-02-17,57237028101,Cephalexin 500mg,seasonal,45.0,synthetic,5000,0.5,30.2
2025-02-24,57237028101,Cephalexin 500mg,seasonal,43.0,synthetic,5000,0.5,30.1
2025-03-03,57237028101,Cephalexin 500mg,seasonal,39.0,synthetic,5000,0.5,31.0
2025-03-10,57237028101,Cephalexin 500mg,seasonal,33.0,synthetic,5000,0.5,26.4
2025-03-17,57237028101,Cephalexin 500mg,seasonal,25.0,synthetic,5000,0.5,27.9
2025-03-24,57237028101,Cephalexin 500mg,seasonal,32.0,synthetic,5000,0.5,27.9
2025-03-31,57237028101,Cephalexin 500mg,seasonal,31.0,synthetic,5000,0.5,25.0
2025-04-07,57237028101,Cephalexin 500mg,seasonal,23.0,synthetic,5000,0.5,28.5
2025-04-14,57237028101,Cephalexin 500mg,seasonal,21.0,synthetic,5000,0.5,25.8
2025-04-21,57237028101,Cephalexin 500mg,seasonal,24.0,synthetic,5000,0.5,26.4
2025-04-28,57237028101,Cephalexin 500mg,seasonal,38.0,synthetic,5000,0.5,25.2
2025-05-05,57237028101,Cephalexin 500mg,seasonal,17.0,synthetic,5000,0.5,25.7
2025-05-12,57237028101,Cephalexin 500mg,seasonal,23.0,synthetic,5000,0.5,24.9
2025-05-19,57237028101,Cephalexin 500mg,seasonal,26.0,synthetic,5000,0.5,25.6
2025-05-26,57237028101,Cephalexin 500mg,seasonal,22.0,synthetic,5000,0.5,25.4
2025-06-02,57237028101,Cephalexin 500mg,seasonal,22.0,synthetic,5000,0.5,25.8
2025-06-09,57237028101,Cephalexin 500mg,seasonal,17.0,synthetic,5000,0.5,25.2
2025-06-16,57237028101,Cephalexin 500mg,seasonal,18.0,synthetic,5000,0.5,24.5
2025-06-23,57237028101,Cephalexin 500mg,seasonal,22.0,synthetic,5000,0.5,24.4
2025-06-30,57237028101,Cephalexin 500mg,seasonal,25.0,synthetic,5000,0.5,24.2
2025-01-06,57237029101,Trimethoprim/Sulfa DS,seasonal,19.0,synthetic,5000,0.5,26.6
2025-01-13,57237029101,Trimethoprim/Sulfa DS,seasonal,28.0,synthetic,5000,0.5,28.9
2025-01-20,57237029101,Trimethoprim/Sulfa DS,seasonal,25.0,synthetic,5000,0.5,27.1
2025-01-27,57237029101,Trimethoprim/Sulfa DS,seasonal,16.0,synthetic,5000,0.5,22.2
2025-02-03,57237029101,Trimethoprim/Sulfa DS,seasonal,17.0,synthetic,5000,0.5,27.7
2025-02-10,57237029101,Trimethoprim/Sulfa DS,seasonal,20.0,synthetic,5000,0.5,23.2
2025-02-17,57237029101,Trimethoprim/Sulfa DS,seasonal,17.0,synthetic,5000,0.5,25.4
2025-02-24,57237029101,Trimethoprim/Sulfa DS,seasonal,12.0,synthetic,5000,0.5,23.8
2025-03-03,57237029101,Trimethoprim/Sulfa DS,seasonal,16.0,synthetic,5000,0.5,23.5
2025-03-10,57237029101,Trimethoprim/Sulfa DS,seasonal,20.0,synthetic,5000,0.5,24.3
2025-03-17,57237029101,Trimethoprim/Sulfa DS,seasonal,12.0,synthetic,5000,0.5,23.4
2025-03-24,57237029101,Trimethoprim/Sulfa DS,seasonal,24.0,synthetic,5000,0.5,24.3
2025-03-31,57237029101,Trimethoprim/Sulfa DS,seasonal,18.0,synthetic,5000,0.5,23.8
2025-04-07,57237029101,Trimethoprim/Sulfa DS,seasonal,13.0,synthetic,5000,0.5,23.9
2025-04-14,57237029101,Trimethoprim/Sulfa DS,seasonal,30.0,synthetic,5000,0.5,24.3
2025-04-21,57237029101,Trimethoprim/Sulfa DS,seasonal,24.0,synthetic,5000,0.5,23.7
2025-04-28,57237029101,Trimethoprim/Sulfa DS,seasonal,23.0,synthetic,5000,0.5,24.0
2025-05-05,57237029101,Trimethoprim/Sulfa DS,seasonal,21.0,synthetic,5000,0.5,24.3
2025-05-12,57237029101,Trimethoprim/Sulfa DS,seasonal,16.0,synthetic,5000,0.5,24.0
2025-05-19,57237029101,Trimethoprim/Sulfa DS,seasonal,16.0,synthetic,5000,0.5,24.0
2025-05-26,57237029101,Trimethoprim/Sulfa DS,seasonal,17.0,synthetic,5000,0.5,24.3
2025-06-02,57237029101,Trimethoprim/Sulfa DS,seasonal,20.0,synthetic,5000,0.5,23.8
2025-06-09,57237029101,Trimethoprim/Sulfa DS,seasonal,18.0,synthetic,5000,0.5,23.8
2025-06-16,57237029101,Trimethoprim/Sulfa DS,seasonal,30.0,synthetic,5000,0.5,23.9
2025-06-23,57237029101,Trimethoprim/Sulfa DS,seasonal,25.0,synthetic,5000,0.5,23.8
2025-06-30,57237029101,Trimethoprim/Sulfa DS,seasonal,32.0,synthetic,5000,0.5,23.6
2025-01-06,57237030101,Promethazine 25mg,seasonal,32.0,synthetic,5000,0.5,31.8
2025-01-13,57237030101,Promethazine 25mg,seasonal,41.0,synthetic,5000,0.5,24.4
2025-01-20,57237030101,Promethazine 25mg,seasonal,26.0,synthetic,5000,0.5,33.6
2025-01-27,57237030101,Promethazine 25mg,seasonal,30.0,synthetic,5000,0.5,30.8
2025-02-03,57237030101,Promethazine 25mg,seasonal,35.0,synthetic,5000,0.5,33.1
2025-02-10,57237030101,Promethazine 25mg,seasonal,22.0,synthetic,5000,0.5,29.3
2025-02-17,57237030101,Promethazine 25mg,seasonal,36.0,synthetic,5000,0.5,35.2
2025-02-24,57237030101,Promethazine 25mg,seasonal,34.0,synthetic,5000,0.5,30.0
2025-03-03,57237030101,Promethazine 25mg,seasonal,19.0,synthetic,5000,0.5,28.8
2025-03-10,57237030101,Promethazine 25mg,seasonal,31.0,synthetic,5000,0.5,30.0
2025-03-17,57237030101,Promethazine 25mg,seasonal,25.0,synthetic,5000,0.5,27.8
2025-03-24,57237030101,Promethazine 25mg,seasonal,22.0,synthetic,5000,0.5,29.9
2025-03-31,57237030101,Promethazine 25mg,seasonal,27.0,synthetic,5000,0.5,28.7
2025-04-07,57237030101,Promethazine 25mg,seasonal,24.0,synthetic,5000,0.5,26.2
2025-04-14,57237030101,Promethazine 25mg,seasonal,27.0,synthetic,5000,0.5,27.6
2025-04-21,57237030101,Promethazine 25mg,seasonal,25.0,synthetic,5000,0.5,25.8
2025-04-28,57237030101,Promethazine 25mg,seasonal,18.0,synthetic,5000,0.5,25.5
2025-05-05,57237030101,Promethazine 25mg,seasonal,22.0,synthetic,5000,0.5,26.8
2025-05-12,57237030101,Promethazine 25mg,seasonal,20.0,synthetic,5000,0.5,25.0
2025-05-19,57237030101,Promethazine 25mg,seasonal,17.0,synthetic,5000,0.5,25.5
2025-05-26,57237030101,Promethazine 25mg,seasonal,21.0,synthetic,5000,0.5,25.6
2025-06-02,57237030101,Promethazine 25mg,seasonal,17.0,synthetic,5000,0.5,25.6
2025-06-09,57237030101,Promethazine 25mg,seasonal,16.0,synthetic,5000,0.5,25.5
2025-06-16,57237030101,Promethazine 25mg,seasonal,24.0,synthetic,5000,0.5,26.1
2025-06-23,57237030101,Promethazine 25mg,seasonal,14.0,synthetic,5000,0.5,25.3
2025-06-30,57237030101,Promethazine 25mg,seasonal,19.0,synthetic,5000,0.5,24.9
2025-01-06,57237031101,Ondansetron 4mg,seasonal,29.0,synthetic,5000,0.5,28.4
2025-01-13,57237031101,Ondansetron 4mg,seasonal,30.0,synthetic,5000,0.5,30.0
2025-01-20,57237031101,Ondansetron 4mg,seasonal,26.0,synthetic,5000,0.5,29.4
2025-01-27,57237031101,Ondansetron 4mg,seasonal,25.0,synthetic,5000,0.5,25.6
2025-02-03,57237031101,Ondansetron 4mg,seasonal,21.0,synthetic,5000,0.5,30.3
2025-02-10,57237031101,Ondansetron 4mg,seasonal,27.0,synthetic,5000,0.5,29.0
2025-02-17,57237031101,Ondansetron 4mg,seasonal,31.0,synthetic,5000,0.5,26.8
2025-02-24,57237031101,Ondansetron 4mg,seasonal,24.0,synthetic,5000,0.5,28.6
2025-03-03,57237031101,Ondansetron 4mg,seasonal,21.0,synthetic,5000,0.5,28.1
2025-03-10,57237031101,Ondansetron 4mg,seasonal,25.0,synthetic,5000,0.5,27.9
2025-03-17,57237031101,Ondansetron 4mg,seasonal,22.0,synthetic,5000,0.5,27.3
2025-03-24,57237031101,Ondansetron 4mg,seasonal,27.0,synthetic,5000,0.5,27.3
2025-03-31,57237031101,Ondansetron 4mg,seasonal,34.0,synthetic,5000,0.5,26.8
2025-04-07,57237031101,Ondansetron 4mg,seasonal,25.0,synthetic,5000,0.5,26.9
2025-04-14,57237031101,Ondansetron 4mg,seasonal,28.0,synthetic,5000,0.5,25.4
2025-04-21,57237031101,Ondansetron 4mg,seasonal,30.0,synthetic,5000,0.5,26.5
2025-04-28,57237031101,Ondansetron 4mg,seasonal,35.0,synthetic,5000,0.5,25.3
2025-05-05,57237031101,Ondansetron 4mg,seasonal,23.0,synthetic,5000,0.5,26.1
2025-05-12,57237031101,Ondansetron 4mg,seasonal,40.0,synthetic,5000,0.5,25.1
2025-05-19,57237031101,Ondansetron 4mg,seasonal,25.0,synthetic,5000,0.5,26.2
2025-05-26,57237031101,Ondansetron 4mg,seasonal,36.0,synthetic,5000,0.5,25.5
2025-06-02,57237031101,Ondansetron 4mg,seasonal,27.0,synthetic,5000,0.5,25.5
2025-06-09,57237031101,Ondansetron 4mg,seasonal,19.0,synthetic,5000,0.5,24.9
2025-06-16,57237031101,Ondansetron 4mg,seasonal,20.0,synthetic,5000,0.5,24.3
2025-06-23,57237031101,Ondansetron 4mg,seasonal,24.0,synthetic,5000,0.5,24.7
2025-06-30,57237031101,Ondansetron 4mg,seasonal,32.0,synthetic,5000,0.5,24.6
2025-01-06,57237040101,Ibuprofen 600mg,other,57.0,synthetic,5000,0.5,70.4
2025-01-13,57237040101,Ibuprofen 600mg,other,60.0,synthetic,5000,0.5,13.6
2025-01-20,57237040101,Ibuprofen 600mg,other,48.0,synthetic,5000,0.5,58.8
2025-01-27,57237040101,Ibuprofen 600mg,other,48.0,synthetic,5000,0.5,54.8
2025-02-03,57237040101,Ibuprofen 600mg,other,50.0,synthetic,5000,0.5,25.4
2025-02-10,57237040101,Ibuprofen 600mg,other,61.0,synthetic,5000,0.5,54.1
2025-02-17,57237040101,Ibuprofen 600mg,other,39.0,synthetic,5000,0.5,43.5
2025-02-24,57237040101,Ibuprofen 600mg,other,49.0,synthetic,5000,0.5,31.8
2025-03-03,57237040101,Ibuprofen 600mg,other,51.0,synthetic,5000,0.5,50.8
2025-03-10,57237040101,Ibuprofen 600mg,other,47.0,synthetic,5000,0.5,33.4
2025-03-17,57237040101,Ibuprofen 600mg,other,46.0,synthetic,5000,0.5,41.9
2025-03-24,57237040101,Ibuprofen 600mg,other,55.0,synthetic,5000,0.5,47.4
2025-03-31,57237040101,Ibuprofen 600mg,other,68.0,synthetic,5000,0.5,31.3
2025-04-07,57237040101,Ibuprofen 600mg,other,49.0,synthetic,5000,0.5,35.2
2025-04-14,57237040101,Ibuprofen 600mg,other,60.0,synthetic,5000,0.5,37.7
2025-04-21,57237040101,Ibuprofen 600mg,other,53.0,synthetic,5000,0.5,40.8
2025-04-28,57237040101,Ibuprofen 600mg,other,55.0,synthetic,5000,0.5,34.9
2025-05-05,57237040101,Ibuprofen 600mg,other,40.0,synthetic,5000,0.5,39.8
2025-05-12,57237040101,Ibuprofen 600mg,other,61.0,synthetic,5000,0.5,32.6
2025-05-19,57237040101,Ibuprofen 600mg,other,47.0,synthetic,5000,0.5,40.5
2025-05-26,57237040101,Ibuprofen 600mg,other,51.0,synthetic,5000,0.5,38.2
